Location,Crossnumber,FemalePlotName,Mother,Cycle,Father,MalePlotName,First_Pollination_Date,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Embryo_Rescue_Date,Number_of_Embryo_Rescued,Good_Seeds,Number_of_Embryo_Germinating,Germination_Date
Sendusu,SE202008_(163102C2/132348),Nakasabira_14_Phase2_R32C9,Nakasabira,2,7197-2,17-7197-2_R11C3_plot153,2020-08-04 00:00:00+00:00,2020-10-30 00:00:00+00:00,2020-11-19 00:00:00+00:00,1.0,2020-11-23 00:00:00+00:00,1.0,1.0,1.0,2020-12-08 00:00:00+00:00
Sendusu,SE202008_(163121C2/132308),Entukura_14_Phase2_R6C5,Entukura,2,SH3362,17-SH3362_R19C6_plot276,2020-08-04 00:00:00+00:00,,,,,,,,
Sendusu,SE202008_(163145C2/132537),Entukura_14_Phase2_R6C2,Entukura,2,7197-2,17-7197-2_R11C1_plot151,2020-08-24 00:00:00+00:00,,,,,,,,
Sendusu,SE202008_(163184C1/132385),Nfuuka_16_Phase3_R15C4,Nfuuka,1,TMB2X5265-1,17-5265-1_R7C14_plot104,2020-08-11 00:00:00+00:00,,,,,,,,
Sendusu,SE202008_(163252C2/132706),Enzirabahima_16_Phase3_R27C2,ITC1354,2,8075-7,17-8075-7_R1C4_plot4,2020-08-11 00:00:00+00:00,,,,,,,,
Sendusu,SE202008_(163268C2/132498),Nakasabira_16_Phase3_R31C2,Nakasabira,2,9128-3,17-9128-3_R4C1_plot46,2020-08-04 00:00:00+00:00,2020-11-11 00:00:00+00:00,2020-11-19 00:00:00+00:00,5.0,2020-11-23 00:00:00+00:00,3.0,3.0,1.0,2020-12-14 00:00:00+00:00
Sendusu,SE202008_(163277C2/132537),Nakyetengu_16_Phase3_R8C7,IITA-Nakyetengu,2,7197-2,17-7197-2_R11C1_plot151,2020-08-20 00:00:00+00:00,,,,,,,,
Sendusu,SE202008_(163289C2/132441),Entukura_16_Phase3_R6C1,Entukura,2,TMB2X5265-1,17-5265-1_R8C2_plot107,2020-08-20 00:00:00+00:00,,,,,,,,
Sendusu,SE202008_(163331C2/132530),Nakasabira_16_Phase3_R32C1,Nakasabira,2,TMB2X5265-1,17-5265-1_R7C5_plot95,2020-08-04 00:00:00+00:00,,,,,,,,
Sendusu,SE202008_(163344C1/132589),Nfuuka_16_Phase3_R13C6,Nfuuka,1,9128-3,17-9128-3_R6C4_plot79,2020-08-04 00:00:00+00:00,,,,,,,,
Sendusu,SE202008_(163359C2/132352),Tereza_16_Phase3_R16C10,Tereza,2,TMB2X5265-1,17-5265-1_R7C11_plot101,2020-08-03 00:00:00+00:00,2020-11-23 00:00:00+00:00,2020-11-26 00:00:00+00:00,0.0,,,,,
Sendusu,SE202008_(163407C2/132355),Enzirabahima_16_Phase3_R26C4,ITC1354,2,9128-3,17-9128-3_R6C1_plot76,2020-08-20 00:00:00+00:00,,,,,,,,
Sendusu,SE202009_(162397C2/132315),29275S-4_14_R2P4,29275S-4,2,10969S-1,17-10969s-1_R23C1_plot331,2020-09-22 00:00:00+00:00,2021-01-12 00:00:00+00:00,2021-01-28 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(162423C2/132316),29275S-4_14_R3P6,29275S-4,2,8075-7,17-8075-7_R2C1_plot16,2020-09-28 00:00:00+00:00,2021-01-19 00:00:00+00:00,,,,,,,
Sendusu,SE202009_(162440C2/132316),29275S-1_14_R9P7,29275S-1,2,8075-7,17-8075-7_R2C1_plot16,2020-09-25 00:00:00+00:00,2021-01-19 00:00:00+00:00,,,,,,,
Sendusu,SE202009_(162484C2/132365),29275S-4_14_R2P3,29275S-4,2,10969S-1,17-10969s-1_R22C5_plot320,2020-09-03 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(162494C2/132365),29364S-2_14_R12P1,29364S-2,2,10969S-1,17-10969s-1_R22C5_plot320,2020-09-09 00:00:00+00:00,2020-12-18 00:00:00+00:00,2021-01-07 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(162494C2/132647),29364S-2_14_R12P1,29364S-2,2,7197-2,17-7197-2_R12C8_plot173,2020-09-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,30.0,2021-01-22 00:00:00+00:00,17.0,17.0,,
Sendusu,SE202009_(162533C2/132347),Entukura_14_Phase1_R5C11,Entukura,2,SH3217,17-SH3217_R15C1_plot211,2020-09-22 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-21 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(162574C2/132474),Entukura_14_Phase1_R4C14,Entukura,2,SH3217,17-SH3217_R15C12_plot222,2020-09-16 00:00:00+00:00,,,,,,,,
Sendusu,SE202009_(162605C2/132462),Entukura_14_Phase1_R6C1,Entukura,2,SH3217,17-SH3217_R13C8_plot188,2020-09-23 00:00:00+00:00,2020-12-18 00:00:00+00:00,2020-12-28 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(162606C2/132684),Entukura_14_Phase1_R6C7,Entukura,2,7197-2,17-7197-2_R11C5_plot155,2020-09-23 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(162643C2/132554),Kazirakwe_14_Phase1_R28C17,ITC1355,2,7197-2,17-7197-2_R10C2_plot137,2020-09-16 00:00:00+00:00,2020-12-18 00:00:00+00:00,2020-12-28 00:00:00+00:00,2.0,2021-01-08 00:00:00+00:00,1.0,1.0,,
Sendusu,SE202009_(162659C2/132312),Enzirabahima_14_Phase1_R26C14,ITC1354,2,9128-3,17-9128-3_R5C11_plot71,2020-09-29 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(162729C2/132530),Kazirakwe_14_Phase1_R30C6,ITC1355,2,TMB2X5265-1,17-5265-1_R7C5_plot95,2020-09-23 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(162786C2/132355),Enzirabahima_14_Phase1_R27C17,ITC1354,2,9128-3,17-9128-3_R6C1_plot76,2020-09-15 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(162828C2/132355),Kazirakwe_14_Phase1_R28C12,ITC1355,2,9128-3,17-9128-3_R6C1_plot76,2020-09-23 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-15 00:00:00+00:00,1.0,2021-01-22 00:00:00+00:00,0.0,0.0,,
Sendusu,SE202009_(162841C1/132522),Nakasabira_14_Phase1_R32C18,Nakasabira,1,TMB2X5265-1,17-5265-1_R9C5_plot125,2020-09-04 00:00:00+00:00,2020-12-14 00:00:00+00:00,2020-12-28 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(162861C2/163880),Nakasabira_14_Phase1_R32C10,Nakasabira,2,CV.Rose,Cv.rosecollection_R4C3_plot93,2020-09-22 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,3.0,2021-01-22 00:00:00+00:00,2.0,2.0,,
Sendusu,SE202009_(162869C2/132355),Enzirabahima_14_Phase1_R26C5,ITC1354,2,9128-3,17-9128-3_R6C1_plot76,2020-09-16 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(162887C2/132410),Enzirabahima_14_Phase1_R25C13,ITC1354,2,8075-7,17-8075-7_R1C5_plot5,2020-09-03 00:00:00+00:00,2020-12-18 00:00:00+00:00,2020-12-28 00:00:00+00:00,7.0,2021-01-04 00:00:00+00:00,4.0,4.0,,
Sendusu,SE202009_(162952C2/132347),Nakasabira_14_Phase2_R31C10,Nakasabira,2,SH3217,17-SH3217_R15C1_plot211,2020-09-16 00:00:00+00:00,2020-12-14 00:00:00+00:00,2020-12-28 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(162952C2/132441),Nakasabira_14_Phase2_R31C10,Nakasabira,2,TMB2X5265-1,17-5265-1_R8C2_plot107,2020-09-16 00:00:00+00:00,2020-12-18 00:00:00+00:00,2020-12-28 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(162992C2/163880),Kazirakwe_14_Phase2_R29C8,ITC1355,2,CV.Rose,Cv.rosecollection_R4C3_plot93,2020-09-24 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,1.0,2021-01-22 00:00:00+00:00,1.0,1.0,,
Sendusu,SE202009_(162996C2/163974),Entukura_14_Phase2_R5C7,Entukura,2,CV.Rose,Cv.rosecollection_R4C10_plot100,2020-09-25 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(163047C2/132578),Enzirabahima_14_Phase2_R26C10,ITC1354,2,9128-3,17-9128-3_R5C9_plot69,2020-09-30 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(163051C2/132706),Entukura_14_Phase2_R4C7,Entukura,2,8075-7,17-8075-7_R1C4_plot4,2020-09-25 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(163132C2/132474),Nakasabira_14_Phase2_R31C5,Nakasabira,2,SH3217,17-SH3217_R15C12_plot222,2020-09-25 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(163148C2/132624),Entukura_14_Phase2_R5C3,Entukura,2,TMB2X5265-1,17-5265-1_R8C3_plot108,2020-09-11 00:00:00+00:00,,,,,,,,
Sendusu,SE202009_(163170C2/132552),Enzirabahima_14_Phase2_R27C1,ITC1354,2,7197-2,17-7197-2_R10C3_plot138,2020-09-30 00:00:00+00:00,2021-01-12 00:00:00+00:00,2021-01-21 00:00:00+00:00,1.0,,,,,
Sendusu,SE202009_(163211C2/132348),Kazirakwe_16_Phase3_R29C7,ITC1355,2,7197-2,17-7197-2_R11C3_plot153,2020-09-02 00:00:00+00:00,2020-12-14 00:00:00+00:00,2020-12-17 00:00:00+00:00,8.0,2020-12-22 00:00:00+00:00,2.0,2.0,,
Sendusu,SE202009_(163220C2/132355),Entukura_16_Phase3_R5C5,Entukura,2,9128-3,17-9128-3_R6C1_plot76,2020-09-09 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(163232C2/132552),Kazirakwe_16_Phase3_R29C8,ITC1355,2,7197-2,17-7197-2_R10C3_plot138,2020-09-29 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,2.0,2021-01-22 00:00:00+00:00,0.0,0.0,,
Sendusu,SE202009_(163342C1/132696),Nakasabira_16_Phase3_R32C9,Nakasabira,1,8075-7,17-8075-7_R1C3_plot3,2020-09-02 00:00:00+00:00,2020-12-14 00:00:00+00:00,2020-12-17 00:00:00+00:00,4.0,2020-12-22 00:00:00+00:00,0.0,0.0,,
Sendusu,SE202009_(163358C2/132570),Entukura_16_Phase3_R6C10,Entukura,2,TMB2X5265-1,17-5265-1_R8C5_plot110,2020-09-01 00:00:00+00:00,2020-11-23 00:00:00+00:00,2020-12-03 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(163361C2/132355),Entukura_16_Phase3_R6C5,Entukura,2,9128-3,17-9128-3_R6C1_plot76,2020-09-01 00:00:00+00:00,2020-12-18 00:00:00+00:00,2020-12-28 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(163361C2/132623),Entukura_16_Phase3_R6C5,Entukura,2,SH3217,17-SH3217_R13C2_plot182,2020-09-08 00:00:00+00:00,2020-12-18 00:00:00+00:00,2020-12-28 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(202508C1/132706),Nakawele_19_Phase4_R44C2,Nakawere,1,8075-7,17-8075-7_R1C4_plot4,2020-09-10 00:00:00+00:00,2020-12-18 00:00:00+00:00,2020-12-28 00:00:00+00:00,3.0,2021-01-08 00:00:00+00:00,2.0,2.0,,
Sendusu,SE202009_(202547C1/132441),Nakyetengu_19_Phase4_R10C3,IITA-Nakyetengu,1,TMB2X5265-1,17-5265-1_R8C2_plot107,2020-09-30 00:00:00+00:00,2021-01-12 00:00:00+00:00,2021-01-21 00:00:00+00:00,1.0,,,,,
Sendusu,SE202009_(202572C1/132696),Kabucuragye_19_Phase4_R20C7,Kabucuragye,1,8075-7,17-8075-7_R1C3_plot3,2020-09-15 00:00:00+00:00,,,,,,,,
Sendusu,SE202009_(202639C1/132530),Tereza_19_Phase4_R60C11,Tereza,1,TMB2X5265-1,17-5265-1_R7C5_plot95,2020-09-08 00:00:00+00:00,2020-12-18 00:00:00+00:00,2020-12-28 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(202658C1/132331),Tereza_19_Phase4_R58C2,Tereza,1,8075-7,17-8075-7_R3C5_plot35,2020-09-08 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(202691C1/132347),Nfuuka_19_Phase4_R14C1,Nfuuka,1,SH3217,17-SH3217_R15C1_plot211,2020-09-16 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(202729C1/132434),Nakasabira_19_Phase4_R36C2,Nakasabira,1,7197-2,17-7197-2_R11C2_plot152,2020-09-11 00:00:00+00:00,2020-12-18 00:00:00+00:00,2020-12-28 00:00:00+00:00,27.0,2021-01-08 00:00:00+00:00,12.0,12.0,,
Sendusu,SE202009_(202760C1/132310),Nakasabira_19_Phase4_R35C11,Nakasabira,1,SH3217,17-SH3217_R14C11_plot206,2020-09-10 00:00:00+00:00,2020-12-24 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(202769C1/132449),Nakasabira_19_Phase4_R34C7,Nakasabira,1,TMB2X5265-1,17-5265-1_R7C7_plot97,2020-09-28 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(202795C1/132412),Nakasabira_19_Phase4_R37C8,Nakasabira,1,8075-7,17-8075-7_R2C6_plot21,2020-09-12 00:00:00+00:00,2020-12-18 00:00:00+00:00,2020-12-28 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(202812C1/132355),Kabucuragye_19_Phase4_R16C7,Kabucuragye,1,9128-3,17-9128-3_R6C1_plot76,2020-09-11 00:00:00+00:00,2020-12-24 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(202850C1/132462),Enzirabahima_19_Phase4_R28C10,ITC1354-Enzirabahima,1,SH3217,17-SH3217_R13C8_plot188,2020-09-30 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202009_(202921C1/132371),Nakawele_19_Phase4_R45C10,Nakawere,1,SH3217,17-SH3217_R15C8_plot218,2020-09-17 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,1.0,2021-01-22 00:00:00+00:00,1.0,1.0,,
Sendusu,SE202009_(202944C1/132512),Nakasabira_19_Phase4_R36C11,Nakasabira,1,7197-2,17-7197-2_R12C4_plot169,2020-09-21 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,4.0,2021-01-22 00:00:00+00:00,3.0,3.0,,
Sendusu,SE202009_(202954C1/132589),Enzirabahima_19_Phase4_R28C5,ITC1354-Enzirabahima,1,9128-3,17-9128-3_R6C4_plot79,2020-09-25 00:00:00+00:00,2021-01-19 00:00:00+00:00,2021-01-28 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(203033C1/132434),Tereza_19_Phase4_R60C9,Tereza,1,7197-2,17-7197-2_R11C2_plot152,2020-09-08 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(203052C1/132383),Nakasabira_19_Phase4_R35C10,Nakasabira,1,7197-2,17-7197-2_R10C5_plot140,2020-09-17 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,1.0,2021-01-22 00:00:00+00:00,0.0,0.0,,
Sendusu,SE202009_(203098C1/132512),Nakasabira_19_Phase4_R34C10,Nakasabira,1,7197-2,17-7197-2_R12C4_plot169,2020-09-29 00:00:00+00:00,2021-01-12 00:00:00+00:00,2021-01-21 00:00:00+00:00,2.0,,,,,
Sendusu,SE202009_(203102C1/132568),Kabucuragye_19_Phase4_R17C2,Kabucuragye,1,SH3217,17-SH3217_R13C6_plot186,2020-09-08 00:00:00+00:00,2020-12-24 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202009_(203106C1/132589),Enzirabahima_19_Phase4_R30C1,ITC1354-Enzirabahima,1,9128-3,17-9128-3_R6C4_plot79,2020-09-24 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202010_(162392C2/163902),29275S-4_14_R2P7,29275S-4,2,ITC1243,KokopoJFR3_R3C2_plot82,2020-10-12 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(162459C2/163902),29275S-4_14_R1P1,29275S-4,2,ITC1243,KokopoJFR3_R3C2_plot82,2020-10-23 00:00:00+00:00,,,,,,,,
Sendusu,SE202010_(162510C2/132371),Nakyetengu_14_Phase1_R7C1,IITA-Nakyetengu,2,SH3217,17-SH3217_R15C8_plot218,2020-10-02 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202010_(162574C2/132433),Entukura_14_Phase1_R4C14,Entukura,2,TMB2X5265-1,17-5265-1_R8C8_plot113,2020-10-07 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(162611C2/132308),Entukura_14_Phase1_R5C3,Entukura,2,SH3362,17-SH3362_R19C6_plot276,2020-10-22 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(162614C2/132684),Nfuuka_14_Phase1_R13C11,Nfuuka,2,7197-2,17-7197-2_R11C5_plot155,2020-10-14 00:00:00+00:00,2021-01-19 00:00:00+00:00,2021-01-28 00:00:00+00:00,0.0,,,,,
Sendusu,SE202010_(162651C2/132706),Entukura_14_Phase1_R6C3,Entukura,2,8075-7,17-8075-7_R1C4_plot4,2020-10-01 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202010_(162674C1/132383),Nakasabira_14_Phase1_R33C2,Nakasabira,1,7197-2,17-7197-2_R10C5_plot140,2020-10-02 00:00:00+00:00,2021-01-12 00:00:00+00:00,2021-01-15 00:00:00+00:00,4.0,2021-01-22 00:00:00+00:00,3.0,3.0,,
Sendusu,SE202010_(162732C2/132707),Entukura_14_Phase1_R6C8,Entukura,2,8075-7,17-8075-7_R3C4_plot34,2020-10-05 00:00:00+00:00,2021-01-12 00:00:00+00:00,2021-01-28 00:00:00+00:00,2.0,,,,,
Sendusu,SE202010_(162733C2/132578),Entukura_14_Phase1_R5C9,Entukura,2,9128-3,17-9128-3_R5C9_plot69,2020-10-19 00:00:00+00:00,,,,,,,,
Sendusu,SE202010_(162737C2/132552),Enzirabahima_14_Phase1_R26C10,ITC1354,2,7197-2,17-7197-2_R10C3_plot138,2020-10-06 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202010_(162739C2/132490),Nakasabira_14_Phase1_R32C4,Nakasabira,2,7197-2,17-7197-2_R10C8_plot143,2020-10-07 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(162783C2/132615),Kazirakwe_14_Phase1_R28C9,ITC1355,2,TMB2X5265-1,17-5265-1_R7C9_plot99,2020-10-22 00:00:00+00:00,2021-01-12 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202010_(162799C2/132610),Nakasabira_14_Phase1_R33C6,Nakasabira,2,8075-7,17-8075-7_R1C7_plot7,2020-10-02 00:00:00+00:00,2021-01-19 00:00:00+00:00,2021-01-28 00:00:00+00:00,5.0,,,,,
Sendusu,SE202010_(162839C2/132381),Enzirabahima_14_Phase1_R25C7,ITC1354,2,8075-7,17-8075-7_R2C9_plot24,2020-10-02 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,0.0,,,,,
Sendusu,SE202010_(162936C1/132554),Nfuuka_14_Phase2_R14C1,Nfuuka,1,7197-2,17-7197-2_R10C2_plot137,2020-10-06 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-21 00:00:00+00:00,0.0,,,,,
Sendusu,SE202010_(162939C2/132552),Entukura_14_Phase2_R5C8,Entukura,2,7197-2,17-7197-2_R10C3_plot138,2020-10-27 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(162998C2/132312),Tereza_14_Phase2_R17C10,Tereza,2,9128-3,17-9128-3_R5C11_plot71,2020-10-15 00:00:00+00:00,,,,,,,,
Sendusu,SE202010_(163008C2/132530),Entukura_14_Phase2_R5C4,Entukura,2,TMB2X5265-1,17-5265-1_R7C5_plot95,2020-10-06 00:00:00+00:00,2021-01-19 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(163018C2/132568),Kazirakwe_14_Phase2_R28C7,ITC1355,2,SH3217,17-SH3217_R13C6_plot186,2020-10-14 00:00:00+00:00,2021-01-19 00:00:00+00:00,2021-01-28 00:00:00+00:00,0.0,,,,,
Sendusu,SE202010_(163043C2/132381),Tereza_14_Phase2_R18C7,Tereza,2,8075-7,17-8075-7_R2C9_plot24,2020-10-17 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(163072C1/132552),Nakasabira_14_Phase2_R33C2,Nakasabira,1,7197-2,17-7197-2_R10C3_plot138,2020-10-23 00:00:00+00:00,,,,,,,,
Sendusu,SE202010_(163073C2/163940),Entukura_14_Phase2_R4C10,Entukura,2,CV.Rose,Cv.rosecollection_R4C2_plot92,2020-10-01 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(163146C2/132310),Nakasabira_14_Phase2_R31C9,Nakasabira,2,SH3217,17-SH3217_R14C11_plot206,2020-10-23 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(163188C2/132381),Enzirabahima_16_Phase3_R26C1,ITC1354,2,8075-7,17-8075-7_R2C9_plot24,2020-10-22 00:00:00+00:00,,,,,,,,
Sendusu,SE202010_(163216C1/163974),Nakasabira_16_Phase3_R32C6,Nakasabira,1,CV.Rose,Cv.rosecollection_R4C10_plot100,2020-10-01 00:00:00+00:00,2021-01-08 00:00:00+00:00,2021-01-15 00:00:00+00:00,2.0,2021-01-22 00:00:00+00:00,1.0,1.0,,
Sendusu,SE202010_(163246C1/132552),Kazirakwe_16_Phase3_R28C4,ITC1355,1,7197-2,17-7197-2_R10C3_plot138,2020-10-12 00:00:00+00:00,2021-01-19 00:00:00+00:00,2021-01-28 00:00:00+00:00,1.0,,,,,
Sendusu,SE202010_(163251C2/132449),Kazirakwe_16_Phase3_R29C1,ITC1355,2,TMB2X5265-1,17-5265-1_R7C7_plot97,2020-10-24 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(202504C1/132684),Nakyetengu_19_Phase4_R8C11,IITA-Nakyetengu,1,7197-2,17-7197-2_R11C5_plot155,2020-10-20 00:00:00+00:00,,,,,,,,
Sendusu,SE202010_(202512C1/132706),Enzirabahima_19_Phase4_R29C6,ITC1354-Enzirabahima,1,8075-7,17-8075-7_R1C4_plot4,2020-10-26 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(202529C1/132462),Entukura_19_Phase4_R2C4,Entukura,1,SH3217,17-SH3217_R13C8_plot188,2020-10-27 00:00:00+00:00,,,,,,,,
Sendusu,SE202010_(202537C1/132707),Tereza_19_Phase4_R60C7,Tereza,1,8075-7,17-8075-7_R3C4_plot34,2020-10-24 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(202549C1/132541),Enzirabahima_19_Phase4_R27C10,ITC1354-Enzirabahima,1,9128-3,17-9128-3_R6C3_plot78,2020-10-24 00:00:00+00:00,,,,,,,,
Sendusu,SE202010_(202641C1/132381),Nakasabira_19_Phase4_R37C3,Nakasabira,1,8075-7,17-8075-7_R2C9_plot24,2020-10-07 00:00:00+00:00,2021-01-19 00:00:00+00:00,2021-01-28 00:00:00+00:00,15.0,,,,,
Sendusu,SE202010_(202644C1/132310),Entukura_19_Phase4_R4C2,Entukura,1,SH3217,17-SH3217_R14C11_plot206,2020-10-16 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(202670C1/163974),Entukura_19_Phase4_R3C6,Entukura,1,CV.Rose,Cv.rosecollection_R4C10_plot100,2020-10-23 00:00:00+00:00,,,,,,,,
Sendusu,SE202010_(202681C1/132355),Entukura_19_Phase4_R4C6,Entukura,1,9128-3,17-9128-3_R6C1_plot76,2020-10-23 00:00:00+00:00,,,,,,,,
Sendusu,SE202010_(202704C1/132433),Entukura_19_Phase4_R5C1,Entukura,1,TMB2X5265-1,17-5265-1_R8C8_plot113,2020-10-13 00:00:00+00:00,,,,,,,,
Sendusu,SE202010_(202716C1/132519),Nfuuka_19_Phase4_R14C2,Nfuuka,1,8075-7,17-8075-7_R2C3_plot18,2020-10-27 00:00:00+00:00,,,,,,,,
Sendusu,SE202010_(202767C1/132631),Enzirabahima_19_Phase4_R31C11,ITC1354-Enzirabahima,1,7197-2,17-7197-2_R10C7_plot142,2020-10-16 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(202771C1/132631),Nakasabira_19_Phase4_R35C5,Nakasabira,1,7197-2,17-7197-2_R10C7_plot142,2020-10-21 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(202773C1/132310),Tereza_19_Phase4_R62C2,Tereza,1,SH3217,17-SH3217_R14C11_plot206,2020-10-07 00:00:00+00:00,2021-01-19 00:00:00+00:00,2021-01-28 00:00:00+00:00,0.0,,,,,
Sendusu,SE202010_(202815C1/132519),Nakasabira_19_Phase4_R37C1,Nakasabira,1,8075-7,17-8075-7_R2C3_plot18,2020-10-23 00:00:00+00:00,,,,,,,,
Sendusu,SE202010_(202828C1/132589),Kabucuragye_19_Phase4_R19C2,Kabucuragye,1,9128-3,17-9128-3_R6C4_plot79,2020-10-06 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,0.0,,,,,
Sendusu,SE202010_(202843C1/132462),Nfuuka_19_Phase4_R11C6,Nfuuka,1,SH3217,17-SH3217_R13C8_plot188,2020-10-21 00:00:00+00:00,2021-01-29 00:00:00+00:00,,,,,,,
Sendusu,SE202010_(202848C1/132610),Nfuuka_19_Phase4_R15C3,Nfuuka,1,8075-7,17-8075-7_R1C7_plot7,2020-10-05 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,0.0,,,,,
